Date, Adj Close, Close, High, Low, Open, Volume
2012-07-30, 128.58, 130.84, 132.35, 128.71, 128.85, 3163200 
2012-08-31, 126.25, 128.25, 128.37, 126.26, 127.51, 3446000 
2013-04-29, 166.02, 167.90, 168.50, 167.16, 167.73, 2673600 
2014-02-26, 225.25, 226.11, 227.90, 225.26, 227.23, 2603400 
2013-09-30, 189.65, 191.10, 191.96, 190.25, 190.80, 2390400 
2013-09-23, 194.75, 196.24, 200.86, 196.00, 197.96, 4887900 
2013-04-22, 161.69, 163.53, 164.35, 162.49, 163.57, 1350900 
2013-04-23, 163.80, 165.66, 165.68, 163.53, 164.27, 1581000 
2013-04-24, 165.19, 167.06, 167.57, 165.60, 165.66, 1861800 
2013-04-25, 166.87, 168.76, 170.48, 167.44, 167.91, 2330700 
2013-04-26, 165.35, 167.23, 169.60, 167.14, 168.76, 1531800 
2014-04-15, 203.28, 204.05, 204.94, 199.17, 203.84, 4803500 
2013-04-30, 166.57, 168.46, 169.90, 168.04, 168.59, 3040400 
2013-10-16, 194.15, 195.63, 195.81, 191.84, 192.42, 2595700 
2012-03-26, 117.77, 120.06, 120.70, 117.25, 119.36, 4090900 
2012-03-27, 117.52, 119.81, 120.28, 119.55, 119.98, 2665500 
2012-03-20, 114.29, 116.52, 118.60, 116.00, 118.15, 2647000 
2012-03-21, 114.52, 116.75, 117.65, 116.58, 117.09, 2106800 
2012-03-22, 115.04, 117.28, 117.50, 116.00, 116.15, 2342000 
2012-03-23, 116.51, 118.78, 119.00, 116.90, 117.51, 2537800 
2013-07-05, 188.99, 190.79, 190.86, 187.50, 188.87, 2123900 
2012-03-28, 117.07, 119.35, 120.30, 118.51, 119.68, 2248000 
2013-07-02, 183.50, 185.24, 187.04, 184.26, 185.08, 2187300 
2012-08-30, 124.72, 126.70, 127.10, 126.18, 127.10, 2143400 
2014-02-28, 225.08, 225.94, 227.99, 220.70, 226.47, 3501000 
2013-08-15, 172.61, 173.93, 177.49, 173.45, 177.45, 4322100 
2014-07-31, 210.61, 211.01, 213.36, 211.01, 213.27, 3468500 
2014-07-30, 213.65, 214.06, 214.79, 213.45, 213.49, 2605700 
2012-10-03, 136.36, 138.52, 138.60, 135.99, 136.65, 2929400 
2013-10-17, 196.78, 198.28, 198.75, 195.47, 195.67, 3151300 
2012-10-01, 134.60, 136.73, 137.90, 134.87, 134.87, 3675200 
2013-12-30, 219.68, 220.91, 221.62, 219.70, 220.59, 1485000 
2013-12-31, 221.44, 222.68, 222.72, 221.03, 221.52, 1612100 
2012-05-14, 114.49, 116.72, 118.36, 115.83, 116.83, 4061600 
2013-08-13, 177.54, 179.23, 180.64, 178.68, 180.50, 2851800 
2012-10-05, 138.07, 140.26, 141.59, 139.50, 140.74, 2820200 
2012-03-30, 115.74, 118.00, 119.20, 117.60, 119.09, 3000500 
2012-08-29, 126.02, 128.02, 128.05, 126.72, 127.55, 2145900 
2012-08-28, 125.41, 127.40, 128.24, 127.22, 127.86, 1965700 
2012-08-24, 124.69, 126.66, 127.02, 125.81, 126.59, 2662700 
2013-07-30, 189.64, 191.44, 193.20, 191.15, 192.70, 3477800 
2013-07-31, 175.34, 177.01, 194.90, 170.99, 193.75, 22518400 
2012-08-21, 125.53, 127.52, 129.25, 127.00, 128.71, 1901300 
2012-08-20, 126.16, 128.16, 128.72, 128.00, 128.61, 2168600 
2012-08-23, 125.17, 127.15, 128.50, 126.75, 127.93, 1750000 
2012-08-22, 126.10, 128.10, 128.50, 126.52, 126.87, 2216500 
2012-04-20, 118.70, 121.01, 122.15, 120.58, 121.82, 1960300 
2012-04-23, 115.84, 118.10, 120.81, 116.48, 120.25, 4336800 
2012-04-25, 119.46, 121.79, 122.40, 119.56, 119.74, 3037700 
2012-04-24, 116.66, 118.93, 119.24, 117.49, 118.35, 2357700 
2012-04-27, 121.16, 123.52, 124.21, 122.86, 123.74, 2446800 
2012-04-26, 120.84, 123.19, 123.50, 121.51, 121.89, 2776900 
2013-07-08, 186.33, 188.10, 192.77, 188.06, 191.60, 4897000 
2014-06-20, 209.09, 209.49, 212.12, 209.10, 211.52, 4589700 
